image_path,label,split,image_id,label_name,true_label,weak_label_kmeans,confidence_score,weak_label_kmeans_filtered
data\unlabelled\7288246b-195b-43ba-856b-0828c6a4909c.jpg,-1,unlabeled,7288246b-195b-43ba-856b-0828c6a4909c,unlabeled,-1,0,0.5351995,-1
data\unlabelled\72a8bbb9-0612-4aae-8c9b-0e1d3b9a4352.jpg,-1,unlabeled,72a8bbb9-0612-4aae-8c9b-0e1d3b9a4352,unlabeled,-1,1,0.55496866,-1
data\unlabelled\72ad582f-9c85-4ec4-8d90-8d0106b0c87c.jpg,-1,unlabeled,72ad582f-9c85-4ec4-8d90-8d0106b0c87c,unlabeled,-1,0,0.5783441,-1
data\unlabelled\72d3d361-d735-460b-baa5-97c6c5a089c8.jpg,-1,unlabeled,72d3d361-d735-460b-baa5-97c6c5a089c8,unlabeled,-1,1,0.5696826,-1
data\unlabelled\72da5ddd-59cb-48b1-b6f2-28251f644d68.jpg,-1,unlabeled,72da5ddd-59cb-48b1-b6f2-28251f644d68,unlabeled,-1,0,0.55729705,-1
data\unlabelled\7304bf1c-3cb5-4743-a02b-15ae54899978.jpg,-1,unlabeled,7304bf1c-3cb5-4743-a02b-15ae54899978,unlabeled,-1,1,0.52069634,-1
data\unlabelled\7308f105-d60e-40a8-a0d2-6416566053ca.jpg,-1,unlabeled,7308f105-d60e-40a8-a0d2-6416566053ca,unlabeled,-1,0,0.5798603,-1
data\unlabelled\7342eecc-d717-4e59-92f9-b0d2df943564.jpg,-1,unlabeled,7342eecc-d717-4e59-92f9-b0d2df943564,unlabeled,-1,1,0.59602916,-1
data\unlabelled\73a64487-fd49-49da-a71d-2ebf834ddfc3.jpg,-1,unlabeled,73a64487-fd49-49da-a71d-2ebf834ddfc3,unlabeled,-1,1,0.5895721,-1
data\unlabelled\73be5c72-4e3c-45c2-9e60-b710ba23c1f8.jpg,-1,unlabeled,73be5c72-4e3c-45c2-9e60-b710ba23c1f8,unlabeled,-1,0,0.57117236,-1
data\unlabelled\73bf0a45-591a-40a5-a046-75cb928eeb71.jpg,-1,unlabeled,73bf0a45-591a-40a5-a046-75cb928eeb71,unlabeled,-1,1,0.61573714,1
data\unlabelled\73c7dece-6cf7-419d-9879-0c029dbaea7d.jpg,-1,unlabeled,73c7dece-6cf7-419d-9879-0c029dbaea7d,unlabeled,-1,1,0.51896554,-1
data\unlabelled\7438ba9a-e4a5-438a-b6e0-b60eb3b71fd0.jpg,-1,unlabeled,7438ba9a-e4a5-438a-b6e0-b60eb3b71fd0,unlabeled,-1,1,0.61281526,1
data\unlabelled\74486ecc-2beb-460d-89cb-50880e1a3daa.jpg,-1,unlabeled,74486ecc-2beb-460d-89cb-50880e1a3daa,unlabeled,-1,0,0.5336077,-1
data\unlabelled\744e73bc-29c6-4116-9236-785d2c4091b4.jpg,-1,unlabeled,744e73bc-29c6-4116-9236-785d2c4091b4,unlabeled,-1,1,0.61381775,1
data\unlabelled\74b5792b-eaec-4c55-9826-fdcd98797ba0.jpg,-1,unlabeled,74b5792b-eaec-4c55-9826-fdcd98797ba0,unlabeled,-1,0,0.5258349,-1
data\unlabelled\74bd7e63-eb92-466d-9f81-e869f135e582.jpg,-1,unlabeled,74bd7e63-eb92-466d-9f81-e869f135e582,unlabeled,-1,1,0.52361786,-1
data\unlabelled\74f8ba3b-c1f4-4d7c-9fac-70848ca6a270.jpg,-1,unlabeled,74f8ba3b-c1f4-4d7c-9fac-70848ca6a270,unlabeled,-1,0,0.56361306,-1
data\unlabelled\75023beb-d35c-4d49-a65c-db402532043d.jpg,-1,unlabeled,75023beb-d35c-4d49-a65c-db402532043d,unlabeled,-1,1,0.58714044,-1
data\unlabelled\754b5cb9-275c-43ac-943d-790d31e374c6.jpg,-1,unlabeled,754b5cb9-275c-43ac-943d-790d31e374c6,unlabeled,-1,0,0.56968564,-1
data\unlabelled\755bc290-c99a-4898-b252-23d37614ee88.jpg,-1,unlabeled,755bc290-c99a-4898-b252-23d37614ee88,unlabeled,-1,1,0.5297708,-1
data\unlabelled\75768de5-6cf1-4f8c-93e4-d245683c5e00.jpg,-1,unlabeled,75768de5-6cf1-4f8c-93e4-d245683c5e00,unlabeled,-1,1,0.55989677,-1
data\unlabelled\75cd4442-21fd-4003-8937-449b302a07d1.jpg,-1,unlabeled,75cd4442-21fd-4003-8937-449b302a07d1,unlabeled,-1,1,0.5745665,-1
data\unlabelled\75ee0f44-658d-4ae6-908f-3097b64e0cc4.jpg,-1,unlabeled,75ee0f44-658d-4ae6-908f-3097b64e0cc4,unlabeled,-1,0,0.5427759,-1
data\unlabelled\765b8c3b-d651-4758-9106-736d11ea60c0.jpg,-1,unlabeled,765b8c3b-d651-4758-9106-736d11ea60c0,unlabeled,-1,1,0.5979992,-1
data\unlabelled\7679d4da-0ea0-419b-b948-05c360d205f6.jpg,-1,unlabeled,7679d4da-0ea0-419b-b948-05c360d205f6,unlabeled,-1,1,0.54912144,-1
data\unlabelled\76942237-22f7-472b-9bb1-ce4543ac5013.jpg,-1,unlabeled,76942237-22f7-472b-9bb1-ce4543ac5013,unlabeled,-1,1,0.6120125,1
data\unlabelled\76a872d5-952d-4aac-863e-0403e82e1448.jpg,-1,unlabeled,76a872d5-952d-4aac-863e-0403e82e1448,unlabeled,-1,1,0.59447044,-1
data\unlabelled\7748b371-a3ee-4659-8979-c941e99d0094.jpg,-1,unlabeled,7748b371-a3ee-4659-8979-c941e99d0094,unlabeled,-1,1,0.57019484,-1
data\unlabelled\7754d2c8-cdb5-4d26-859c-d1e6cf3547d5.jpg,-1,unlabeled,7754d2c8-cdb5-4d26-859c-d1e6cf3547d5,unlabeled,-1,1,0.5925357,-1
data\unlabelled\775a7d3f-98ab-4b64-a6fe-84e280a3480c.jpg,-1,unlabeled,775a7d3f-98ab-4b64-a6fe-84e280a3480c,unlabeled,-1,0,0.50717044,-1
data\unlabelled\776f811e-cd6f-4960-b570-cb74cef0a20e.jpg,-1,unlabeled,776f811e-cd6f-4960-b570-cb74cef0a20e,unlabeled,-1,0,0.57112455,-1
data\unlabelled\77af0364-cf37-44d3-8db3-053c1bafe20f.jpg,-1,unlabeled,77af0364-cf37-44d3-8db3-053c1bafe20f,unlabeled,-1,1,0.5942271,-1
data\unlabelled\77fbfa99-d6d8-4730-bf39-8eee7e6f5746.jpg,-1,unlabeled,77fbfa99-d6d8-4730-bf39-8eee7e6f5746,unlabeled,-1,1,0.6018588,-1
data\unlabelled\781965e8-8a71-434a-931c-a9c2a550570c.jpg,-1,unlabeled,781965e8-8a71-434a-931c-a9c2a550570c,unlabeled,-1,0,0.5804127,-1
data\unlabelled\78567fae-a1d9-46db-a7f1-e5c919ae5baf.jpg,-1,unlabeled,78567fae-a1d9-46db-a7f1-e5c919ae5baf,unlabeled,-1,0,0.6167658,0
data\unlabelled\78ce4bc8-903c-49e5-91e2-2a7ca88bc95c.jpg,-1,unlabeled,78ce4bc8-903c-49e5-91e2-2a7ca88bc95c,unlabeled,-1,1,0.5787836,-1
data\unlabelled\78ebd406-e28f-464f-8dd2-b0bdc6906e29.jpg,-1,unlabeled,78ebd406-e28f-464f-8dd2-b0bdc6906e29,unlabeled,-1,0,0.5723641,-1
data\unlabelled\78f5a709-7933-4269-b90f-7d7a656e2521.jpg,-1,unlabeled,78f5a709-7933-4269-b90f-7d7a656e2521,unlabeled,-1,1,0.5577154,-1
data\unlabelled\796983b7-b25c-4d49-ba3a-dc77889f3d41.jpg,-1,unlabeled,796983b7-b25c-4d49-ba3a-dc77889f3d41,unlabeled,-1,1,0.5953102,-1
data\unlabelled\79719c62-efcc-4dcb-b6e3-e4112378795e.jpg,-1,unlabeled,79719c62-efcc-4dcb-b6e3-e4112378795e,unlabeled,-1,0,0.5576617,-1
data\unlabelled\798a5120-38eb-4f40-848e-cda877acaa9e.jpg,-1,unlabeled,798a5120-38eb-4f40-848e-cda877acaa9e,unlabeled,-1,1,0.5591914,-1
data\unlabelled\79b39b94-655d-44c1-869f-1dd073736ee2.jpg,-1,unlabeled,79b39b94-655d-44c1-869f-1dd073736ee2,unlabeled,-1,1,0.5786167,-1
data\unlabelled\79d14e3a-3486-4342-92a7-65d1b41cb3d6.jpg,-1,unlabeled,79d14e3a-3486-4342-92a7-65d1b41cb3d6,unlabeled,-1,1,0.5827071,-1
data\unlabelled\7a3d08fb-b6a9-4afa-816e-d8efef8ef1cb.jpg,-1,unlabeled,7a3d08fb-b6a9-4afa-816e-d8efef8ef1cb,unlabeled,-1,0,0.62409705,0
data\unlabelled\7abc9f6b-ba4f-45cb-8c25-0cb1bd583e6b.jpg,-1,unlabeled,7abc9f6b-ba4f-45cb-8c25-0cb1bd583e6b,unlabeled,-1,1,0.5961395,-1
data\unlabelled\7afb826f-4af1-4221-88ab-35830086a5df.jpg,-1,unlabeled,7afb826f-4af1-4221-88ab-35830086a5df,unlabeled,-1,0,0.5274183,-1
data\unlabelled\7b4c0b8b-e0b3-4b4b-b2fd-404824b3945c.jpg,-1,unlabeled,7b4c0b8b-e0b3-4b4b-b2fd-404824b3945c,unlabeled,-1,1,0.58119,-1
data\unlabelled\7b9cfe10-9b62-43d7-8975-6e0aed816a9b.jpg,-1,unlabeled,7b9cfe10-9b62-43d7-8975-6e0aed816a9b,unlabeled,-1,1,0.58975154,-1
data\unlabelled\7bb7f2f3-589f-4847-9fab-2a57313fde1b.jpg,-1,unlabeled,7bb7f2f3-589f-4847-9fab-2a57313fde1b,unlabeled,-1,1,0.52361786,-1
data\unlabelled\7bbf0740-36f6-465d-bb85-15a87c6e29a9.jpg,-1,unlabeled,7bbf0740-36f6-465d-bb85-15a87c6e29a9,unlabeled,-1,1,0.55894953,-1
data\unlabelled\7c00276a-0708-4b7b-9035-43d973c8d174.jpg,-1,unlabeled,7c00276a-0708-4b7b-9035-43d973c8d174,unlabeled,-1,0,0.5825013,-1
data\unlabelled\7c232161-5e0e-4e33-8097-f55161592c2f.jpg,-1,unlabeled,7c232161-5e0e-4e33-8097-f55161592c2f,unlabeled,-1,1,0.5887161,-1
data\unlabelled\7c25b873-3b45-4507-8975-3358d52e8acc.jpg,-1,unlabeled,7c25b873-3b45-4507-8975-3358d52e8acc,unlabeled,-1,1,0.594815,-1
data\unlabelled\7c41e40d-4e72-472c-8da0-b2ce9d642203.jpg,-1,unlabeled,7c41e40d-4e72-472c-8da0-b2ce9d642203,unlabeled,-1,1,0.5937391,-1
data\unlabelled\7c7b10b9-fede-44f1-808d-691e4abf9501.jpg,-1,unlabeled,7c7b10b9-fede-44f1-808d-691e4abf9501,unlabeled,-1,0,0.5547275,-1
data\unlabelled\7cd96999-a74d-413f-bcf1-8beec7b1e28d.jpg,-1,unlabeled,7cd96999-a74d-413f-bcf1-8beec7b1e28d,unlabeled,-1,1,0.5836215,-1
data\unlabelled\7d258fda-1121-4de6-8463-9ea87d01c71b.jpg,-1,unlabeled,7d258fda-1121-4de6-8463-9ea87d01c71b,unlabeled,-1,0,0.59404624,0
data\unlabelled\7d5333ae-3fe6-414f-b14f-0a1185927b13.jpg,-1,unlabeled,7d5333ae-3fe6-414f-b14f-0a1185927b13,unlabeled,-1,0,0.60274684,0
data\unlabelled\7d566399-8a85-4fec-bb32-00e5bb3101ac.jpg,-1,unlabeled,7d566399-8a85-4fec-bb32-00e5bb3101ac,unlabeled,-1,0,0.5591257,-1
data\unlabelled\7dfe0c2b-6c33-43a1-b453-8d152813d83f.jpg,-1,unlabeled,7dfe0c2b-6c33-43a1-b453-8d152813d83f,unlabeled,-1,1,0.56679577,-1
data\unlabelled\7e79b591-17a1-4687-aeff-f11849221fab.jpg,-1,unlabeled,7e79b591-17a1-4687-aeff-f11849221fab,unlabeled,-1,0,0.583341,-1
data\unlabelled\7eefa981-4ca0-4fb1-b10c-ebb49db25b09.jpg,-1,unlabeled,7eefa981-4ca0-4fb1-b10c-ebb49db25b09,unlabeled,-1,0,0.5237372,-1
data\unlabelled\7f18161a-611c-4e57-a0d2-9189582498df.jpg,-1,unlabeled,7f18161a-611c-4e57-a0d2-9189582498df,unlabeled,-1,1,0.59964776,-1
data\unlabelled\7f618cc9-ef72-4caa-b1a1-f363adda2f4c.jpg,-1,unlabeled,7f618cc9-ef72-4caa-b1a1-f363adda2f4c,unlabeled,-1,1,0.55478954,-1
data\unlabelled\7ff11209-fd8e-412f-935e-aaf635a25afa.jpg,-1,unlabeled,7ff11209-fd8e-412f-935e-aaf635a25afa,unlabeled,-1,0,0.5560996,-1
data\unlabelled\7ff5b20e-903d-4579-a36f-237da34815a6.jpg,-1,unlabeled,7ff5b20e-903d-4579-a36f-237da34815a6,unlabeled,-1,1,0.5925736,-1
data\unlabelled\7ff9db72-554c-4cd2-8951-4753599ae67c.jpg,-1,unlabeled,7ff9db72-554c-4cd2-8951-4753599ae67c,unlabeled,-1,1,0.5226484,-1
data\unlabelled\8003f8a0-800d-41e3-98b6-4e69681b9a53.jpg,-1,unlabeled,8003f8a0-800d-41e3-98b6-4e69681b9a53,unlabeled,-1,0,0.58401364,-1
data\unlabelled\8131dd8a-544c-47cb-b780-a970a3c6de3d.jpg,-1,unlabeled,8131dd8a-544c-47cb-b780-a970a3c6de3d,unlabeled,-1,1,0.5761717,-1
data\unlabelled\81340784-52dc-4672-80aa-d3a2e01d1023.jpg,-1,unlabeled,81340784-52dc-4672-80aa-d3a2e01d1023,unlabeled,-1,0,0.57043177,-1
data\unlabelled\814776f9-97b6-4fd4-811e-d3bc41916bc0.jpg,-1,unlabeled,814776f9-97b6-4fd4-811e-d3bc41916bc0,unlabeled,-1,1,0.5643812,-1
data\unlabelled\8162c9e5-bae6-4c9c-8091-2e78b1d15cbf.jpg,-1,unlabeled,8162c9e5-bae6-4c9c-8091-2e78b1d15cbf,unlabeled,-1,0,0.56062824,-1
data\unlabelled\8171df9c-3845-4112-892f-c6fb1961dd00.jpg,-1,unlabeled,8171df9c-3845-4112-892f-c6fb1961dd00,unlabeled,-1,1,0.5820561,-1
data\unlabelled\817e929b-25d8-43d4-9cf0-67cea0353238.jpg,-1,unlabeled,817e929b-25d8-43d4-9cf0-67cea0353238,unlabeled,-1,1,0.62149954,1
data\unlabelled\824b1cb2-f810-4bf3-97cc-6a6da787a38d.jpg,-1,unlabeled,824b1cb2-f810-4bf3-97cc-6a6da787a38d,unlabeled,-1,1,0.5940124,-1
data\unlabelled\827650e1-dd86-4dc9-a3e0-1483686c5c4d.jpg,-1,unlabeled,827650e1-dd86-4dc9-a3e0-1483686c5c4d,unlabeled,-1,1,0.5754749,-1
data\unlabelled\82903e03-950e-4a82-acde-768e5604b1d2.jpg,-1,unlabeled,82903e03-950e-4a82-acde-768e5604b1d2,unlabeled,-1,0,0.56888306,-1
data\unlabelled\82cac4d5-364b-45a3-b718-b605fe25a9a9.jpg,-1,unlabeled,82cac4d5-364b-45a3-b718-b605fe25a9a9,unlabeled,-1,0,0.57924134,-1
data\unlabelled\8402b146-e427-4bba-9459-30d128dafd92.jpg,-1,unlabeled,8402b146-e427-4bba-9459-30d128dafd92,unlabeled,-1,1,0.57235855,-1
data\unlabelled\8411d424-f38c-497c-aeab-30213125a487.jpg,-1,unlabeled,8411d424-f38c-497c-aeab-30213125a487,unlabeled,-1,0,0.53669614,-1
data\unlabelled\8411efde-077b-4888-9017-55a3c1848399.jpg,-1,unlabeled,8411efde-077b-4888-9017-55a3c1848399,unlabeled,-1,1,0.60862166,1
data\unlabelled\844735a2-b873-4bc8-b0c6-2022dd4517b5.jpg,-1,unlabeled,844735a2-b873-4bc8-b0c6-2022dd4517b5,unlabeled,-1,0,0.5840933,-1
data\unlabelled\8495307e-e6a0-491e-a810-cca61958f4b2.jpg,-1,unlabeled,8495307e-e6a0-491e-a810-cca61958f4b2,unlabeled,-1,0,0.59242225,0
data\unlabelled\84e695d7-b3b6-4478-950b-8adb3128b4fb.jpg,-1,unlabeled,84e695d7-b3b6-4478-950b-8adb3128b4fb,unlabeled,-1,0,0.61208487,0
data\unlabelled\84edcdd6-224b-409c-a4f2-57754d14c097.jpg,-1,unlabeled,84edcdd6-224b-409c-a4f2-57754d14c097,unlabeled,-1,0,0.5673161,-1
data\unlabelled\84f0c6e3-ecc5-455b-843c-00145df2fe4d.jpg,-1,unlabeled,84f0c6e3-ecc5-455b-843c-00145df2fe4d,unlabeled,-1,1,0.5909201,-1
data\unlabelled\851ba783-ca6e-434f-a0d7-6bf1511f4658.jpg,-1,unlabeled,851ba783-ca6e-434f-a0d7-6bf1511f4658,unlabeled,-1,1,0.5870954,-1
data\unlabelled\85d9cafc-64f4-4588-8300-7ddfc00e90fd.jpg,-1,unlabeled,85d9cafc-64f4-4588-8300-7ddfc00e90fd,unlabeled,-1,0,0.5970079,0
data\unlabelled\85dda3ec-bac0-4bb0-bdb6-2fb214fc8f2e.jpg,-1,unlabeled,85dda3ec-bac0-4bb0-bdb6-2fb214fc8f2e,unlabeled,-1,1,0.56481117,-1
data\unlabelled\85dfd9a7-ddb3-49a2-8090-954da201df89.jpg,-1,unlabeled,85dfd9a7-ddb3-49a2-8090-954da201df89,unlabeled,-1,1,0.5943569,-1
data\unlabelled\85fc3030-a496-4b23-883c-421778bb8905.jpg,-1,unlabeled,85fc3030-a496-4b23-883c-421778bb8905,unlabeled,-1,1,0.61595094,1
data\unlabelled\8611541f-1c31-4d41-94b6-ad0d209ff402.jpg,-1,unlabeled,8611541f-1c31-4d41-94b6-ad0d209ff402,unlabeled,-1,1,0.58110154,-1
data\unlabelled\8622e150-72a8-4cf9-873c-290335a248af.jpg,-1,unlabeled,8622e150-72a8-4cf9-873c-290335a248af,unlabeled,-1,0,0.5849475,-1
data\unlabelled\8632a815-073d-4a94-a604-db098ad44b37.jpg,-1,unlabeled,8632a815-073d-4a94-a604-db098ad44b37,unlabeled,-1,1,0.59119403,-1
data\unlabelled\864095dd-21ec-49e6-8d1b-63a01e980a4e.jpg,-1,unlabeled,864095dd-21ec-49e6-8d1b-63a01e980a4e,unlabeled,-1,1,0.5919062,-1
data\unlabelled\8694ce78-284d-4e82-8c9e-9f90d1efd760.jpg,-1,unlabeled,8694ce78-284d-4e82-8c9e-9f90d1efd760,unlabeled,-1,0,0.5766017,-1
data\unlabelled\871454cc-5072-4369-919c-76ccebbe196b.jpg,-1,unlabeled,871454cc-5072-4369-919c-76ccebbe196b,unlabeled,-1,1,0.5741587,-1
data\unlabelled\8757de5e-a7df-4668-bf5a-547e22d4533a.jpg,-1,unlabeled,8757de5e-a7df-4668-bf5a-547e22d4533a,unlabeled,-1,0,0.58901954,0
data\unlabelled\87c90874-56bc-4562-8db9-19ee7d354fe3.jpg,-1,unlabeled,87c90874-56bc-4562-8db9-19ee7d354fe3,unlabeled,-1,1,0.59836364,-1
data\unlabelled\87caab74-b3e2-422b-af3a-0b253c9966c2.jpg,-1,unlabeled,87caab74-b3e2-422b-af3a-0b253c9966c2,unlabeled,-1,0,0.5715355,-1
data\unlabelled\87f7365b-7192-4eac-bd2e-37068ee8cdb7.jpg,-1,unlabeled,87f7365b-7192-4eac-bd2e-37068ee8cdb7,unlabeled,-1,1,0.6233678,1
data\unlabelled\885b0c52-8257-4511-bb61-5b773eec462e.jpg,-1,unlabeled,885b0c52-8257-4511-bb61-5b773eec462e,unlabeled,-1,0,0.61299396,0
data\unlabelled\8885fcc6-68de-4743-985c-8cc88d02a579.jpg,-1,unlabeled,8885fcc6-68de-4743-985c-8cc88d02a579,unlabeled,-1,0,0.5904,0
data\unlabelled\889363d2-fac2-4e56-b66f-effdfa47ed0c.jpg,-1,unlabeled,889363d2-fac2-4e56-b66f-effdfa47ed0c,unlabeled,-1,1,0.58114386,-1
data\unlabelled\88d5e066-3735-4d6d-b729-de99cd014914.jpg,-1,unlabeled,88d5e066-3735-4d6d-b729-de99cd014914,unlabeled,-1,1,0.6052649,1
data\unlabelled\88f457e4-1b74-4ad3-a1df-6aeb558849f0.jpg,-1,unlabeled,88f457e4-1b74-4ad3-a1df-6aeb558849f0,unlabeled,-1,1,0.59422714,-1
data\unlabelled\88fe5aaa-5b35-47e3-a28a-0b57fc9acabc.jpg,-1,unlabeled,88fe5aaa-5b35-47e3-a28a-0b57fc9acabc,unlabeled,-1,0,0.5869322,-1
data\unlabelled\89503f10-1f72-4fec-8769-2347375e9b36.jpg,-1,unlabeled,89503f10-1f72-4fec-8769-2347375e9b36,unlabeled,-1,1,0.61048895,1
data\unlabelled\895361c0-ffa8-4152-b0d0-53935ac35a88.jpg,-1,unlabeled,895361c0-ffa8-4152-b0d0-53935ac35a88,unlabeled,-1,0,0.50118154,-1
data\unlabelled\898c7fe5-19a1-4f37-9f4c-d5dd3edd1c84.jpg,-1,unlabeled,898c7fe5-19a1-4f37-9f4c-d5dd3edd1c84,unlabeled,-1,0,0.527305,-1
data\unlabelled\8995da3a-8071-4b32-afa8-d71de7ff697e.jpg,-1,unlabeled,8995da3a-8071-4b32-afa8-d71de7ff697e,unlabeled,-1,1,0.5709655,-1
data\unlabelled\8a3db00b-8e54-41d5-8e58-d4c709f586bf.jpg,-1,unlabeled,8a3db00b-8e54-41d5-8e58-d4c709f586bf,unlabeled,-1,0,0.4927132,-1
data\unlabelled\8a856625-e977-47a7-bcb8-c6a5cf409c26.jpg,-1,unlabeled,8a856625-e977-47a7-bcb8-c6a5cf409c26,unlabeled,-1,1,0.56837857,-1
data\unlabelled\8ad33b63-716b-44fd-b0d4-6024718a408f.jpg,-1,unlabeled,8ad33b63-716b-44fd-b0d4-6024718a408f,unlabeled,-1,0,0.55548406,-1
data\unlabelled\8adca915-7158-4d8e-8263-8d9cda2a5668.jpg,-1,unlabeled,8adca915-7158-4d8e-8263-8d9cda2a5668,unlabeled,-1,0,0.5194739,-1
data\unlabelled\8aff78cb-bf70-4b9a-85cd-4b1036ba22cc.jpg,-1,unlabeled,8aff78cb-bf70-4b9a-85cd-4b1036ba22cc,unlabeled,-1,1,0.59650326,-1
data\unlabelled\8b1acb43-eab8-4657-966c-d34aeecae4af.jpg,-1,unlabeled,8b1acb43-eab8-4657-966c-d34aeecae4af,unlabeled,-1,1,0.57959604,-1
data\unlabelled\8b22e623-fe9a-48de-a8a9-326baf91af63.jpg,-1,unlabeled,8b22e623-fe9a-48de-a8a9-326baf91af63,unlabeled,-1,0,0.5597033,-1
data\unlabelled\8b3d8a6a-0421-4824-ae1e-1f1d407fa5bc.jpg,-1,unlabeled,8b3d8a6a-0421-4824-ae1e-1f1d407fa5bc,unlabeled,-1,0,0.55689716,-1
data\unlabelled\8b41163a-f3c8-41da-a113-bdef549a0ce0.jpg,-1,unlabeled,8b41163a-f3c8-41da-a113-bdef549a0ce0,unlabeled,-1,1,0.62691706,1
data\unlabelled\8b4824e5-7560-4c8d-80d0-75c393002311.jpg,-1,unlabeled,8b4824e5-7560-4c8d-80d0-75c393002311,unlabeled,-1,1,0.52166504,-1
data\unlabelled\8b53b691-5bff-4dc5-8257-1116fac1509a.jpg,-1,unlabeled,8b53b691-5bff-4dc5-8257-1116fac1509a,unlabeled,-1,0,0.5720864,-1
data\unlabelled\8b9372c0-1cc2-4d55-b4cd-53cc82184050.jpg,-1,unlabeled,8b9372c0-1cc2-4d55-b4cd-53cc82184050,unlabeled,-1,0,0.49076787,-1
data\unlabelled\8bcb5cdf-2ef4-4b5a-8db2-4c9d3f851d41.jpg,-1,unlabeled,8bcb5cdf-2ef4-4b5a-8db2-4c9d3f851d41,unlabeled,-1,1,0.5159224,-1
data\unlabelled\8bfd3282-7260-46c9-8e01-864fa9cde88f.jpg,-1,unlabeled,8bfd3282-7260-46c9-8e01-864fa9cde88f,unlabeled,-1,1,0.54960203,-1
data\unlabelled\8c26875f-0282-44f9-9cc0-b8a7a9679098.jpg,-1,unlabeled,8c26875f-0282-44f9-9cc0-b8a7a9679098,unlabeled,-1,0,0.5388259,-1
data\unlabelled\8c3b108d-9340-4274-b434-9c5346580098.jpg,-1,unlabeled,8c3b108d-9340-4274-b434-9c5346580098,unlabeled,-1,0,0.5692147,-1
data\unlabelled\8c4761d3-28d0-483c-8d75-7e4facf21fbb.jpg,-1,unlabeled,8c4761d3-28d0-483c-8d75-7e4facf21fbb,unlabeled,-1,0,0.5926818,0
data\unlabelled\8c98d557-62be-463f-87c0-d8b87802cd01.jpg,-1,unlabeled,8c98d557-62be-463f-87c0-d8b87802cd01,unlabeled,-1,1,0.59936607,-1
data\unlabelled\8cd4ed59-139f-4290-8455-05132107b115.jpg,-1,unlabeled,8cd4ed59-139f-4290-8455-05132107b115,unlabeled,-1,0,0.58601135,-1
data\unlabelled\8ceee2ff-68af-493a-b3cc-d92c0f718a93.jpg,-1,unlabeled,8ceee2ff-68af-493a-b3cc-d92c0f718a93,unlabeled,-1,0,0.51682246,-1
data\unlabelled\8d10d414-a4aa-49df-ba2a-8f29cad2c785.jpg,-1,unlabeled,8d10d414-a4aa-49df-ba2a-8f29cad2c785,unlabeled,-1,1,0.57362765,-1
data\unlabelled\8d29f6c5-5f88-441c-b998-f844a8dc040d.jpg,-1,unlabeled,8d29f6c5-5f88-441c-b998-f844a8dc040d,unlabeled,-1,1,0.5810508,-1
data\unlabelled\8d4ed6ef-64c7-40df-b895-4186381f4c2b.jpg,-1,unlabeled,8d4ed6ef-64c7-40df-b895-4186381f4c2b,unlabeled,-1,1,0.58731115,-1
data\unlabelled\8d64b9fd-9f65-4814-aa6e-e94a7c47550b.jpg,-1,unlabeled,8d64b9fd-9f65-4814-aa6e-e94a7c47550b,unlabeled,-1,0,0.5869322,-1
data\unlabelled\8d700c36-24aa-4b10-9f65-c988ad4cb3ab.jpg,-1,unlabeled,8d700c36-24aa-4b10-9f65-c988ad4cb3ab,unlabeled,-1,0,0.6029786,0
data\unlabelled\8d7764f5-9631-4678-a5fb-88281fe1aa45.jpg,-1,unlabeled,8d7764f5-9631-4678-a5fb-88281fe1aa45,unlabeled,-1,1,0.60471624,-1
data\unlabelled\8d77b9ed-0a15-4521-84a1-088073e8ac47.jpg,-1,unlabeled,8d77b9ed-0a15-4521-84a1-088073e8ac47,unlabeled,-1,0,0.5573556,-1
data\unlabelled\8d91658e-94c3-441d-a344-4b8be9885e74.jpg,-1,unlabeled,8d91658e-94c3-441d-a344-4b8be9885e74,unlabeled,-1,1,0.55043405,-1
data\unlabelled\8e081513-46fe-441d-b4a0-54d770656a08.jpg,-1,unlabeled,8e081513-46fe-441d-b4a0-54d770656a08,unlabeled,-1,1,0.57940686,-1
data\unlabelled\8e403e4c-9a8d-4dc8-8892-f692aec2e765.jpg,-1,unlabeled,8e403e4c-9a8d-4dc8-8892-f692aec2e765,unlabeled,-1,1,0.6214218,1
data\unlabelled\8e4d9f11-5d50-4942-98f8-50458fd0974c.jpg,-1,unlabeled,8e4d9f11-5d50-4942-98f8-50458fd0974c,unlabeled,-1,0,0.60307133,0
data\unlabelled\8e7656e8-ba42-47b2-84b7-99f4cd7c25a6.jpg,-1,unlabeled,8e7656e8-ba42-47b2-84b7-99f4cd7c25a6,unlabeled,-1,1,0.57503194,-1
data\unlabelled\8e80545b-1752-43fd-83dc-e5896bbc5879.jpg,-1,unlabeled,8e80545b-1752-43fd-83dc-e5896bbc5879,unlabeled,-1,1,0.58052546,-1
data\unlabelled\8f20b4bd-abce-44a7-914e-d0c4e22a09d9.jpg,-1,unlabeled,8f20b4bd-abce-44a7-914e-d0c4e22a09d9,unlabeled,-1,1,0.6043421,-1
data\unlabelled\8f3552d6-9507-4303-aaf2-9e296c0232b1.jpg,-1,unlabeled,8f3552d6-9507-4303-aaf2-9e296c0232b1,unlabeled,-1,1,0.5941615,-1
data\unlabelled\8f8c56f6-cedd-4112-b2bc-d9e1709500f9.jpg,-1,unlabeled,8f8c56f6-cedd-4112-b2bc-d9e1709500f9,unlabeled,-1,1,0.5973627,-1
